node1,http://id.nlm.nih.gov/mesh/D000077589,http://id.nlm.nih.gov/mesh/D000640,http://id.nlm.nih.gov/mesh/D000658,http://id.nlm.nih.gov/mesh/D001280,http://id.nlm.nih.gov/mesh/D001542,http://id.nlm.nih.gov/mesh/D002110,http://id.nlm.nih.gov/mesh/D002211,http://id.nlm.nih.gov/mesh/D002215,http://id.nlm.nih.gov/mesh/D002220,http://id.nlm.nih.gov/mesh/D002927,http://id.nlm.nih.gov/mesh/D002939,http://id.nlm.nih.gov/mesh/D002953,http://id.nlm.nih.gov/mesh/D003367,http://id.nlm.nih.gov/mesh/D003372,http://id.nlm.nih.gov/mesh/D003975,http://id.nlm.nih.gov/mesh/D004110,http://id.nlm.nih.gov/mesh/D004178,http://id.nlm.nih.gov/mesh/D004206,http://id.nlm.nih.gov/mesh/D004801,http://id.nlm.nih.gov/mesh/D005031,http://id.nlm.nih.gov/mesh/D005045,http://id.nlm.nih.gov/mesh/D005273,http://id.nlm.nih.gov/mesh/D005472,http://id.nlm.nih.gov/mesh/D005662,http://id.nlm.nih.gov/mesh/D006118,http://id.nlm.nih.gov/mesh/D007213,http://id.nlm.nih.gov/mesh/D007538,http://id.nlm.nih.gov/mesh/D008034,http://id.nlm.nih.gov/mesh/D008299,http://id.nlm.nih.gov/mesh/D008463,http://id.nlm.nih.gov/mesh/D008751,http://id.nlm.nih.gov/mesh/D008985,http://id.nlm.nih.gov/mesh/D009583,http://id.nlm.nih.gov/mesh/D009643,http://id.nlm.nih.gov/mesh/D009675,http://id.nlm.nih.gov/mesh/D010269,http://id.nlm.nih.gov/mesh/D010706,http://id.nlm.nih.gov/mesh/D010846,http://id.nlm.nih.gov/mesh/D010882,http://id.nlm.nih.gov/mesh/D011206,http://id.nlm.nih.gov/mesh/D011223,http://id.nlm.nih.gov/mesh/D011400,http://id.nlm.nih.gov/mesh/D011796,http://id.nlm.nih.gov/mesh/D012293,http://id.nlm.nih.gov/mesh/D012439,http://id.nlm.nih.gov/mesh/D012839,http://id.nlm.nih.gov/mesh/D013331,http://id.nlm.nih.gov/mesh/D014295,http://id.nlm.nih.gov/mesh/D015120,http://id.nlm.nih.gov/mesh/D015125,http://id.nlm.nih.gov/mesh/D015638,http://id.nlm.nih.gov/mesh/D015725,http://id.nlm.nih.gov/mesh/D015738,http://id.nlm.nih.gov/mesh/D015761,http://id.nlm.nih.gov/mesh/D016604,http://id.nlm.nih.gov/mesh/D017374,http://id.nlm.nih.gov/mesh/D019833,http://id.nlm.nih.gov/mesh/D064704
http://id.nlm.nih.gov/mesh/D000077589,1.0,0.3429999999999999,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.3429999999999999,0.11764899999999996,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.3429999999999999,0.3429999999999999,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.16806999999999994,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.48999999999999994,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.3429999999999999,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.08235429999999996
http://id.nlm.nih.gov/mesh/D000640,0.3429999999999999,1.0,0.08235429999999996,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.48999999999999994,0.11764899999999996,0.3429999999999999,0.3429999999999999,0.16806999999999994,0.11764899999999996,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.16806999999999994,0.3429999999999999,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.11764899999999996,0.16806999999999994,0.3429999999999999,0.16806999999999994,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.7,0.48999999999999994,0.3429999999999999,0.24009999999999995,0.3429999999999999,0.11764899999999996,0.08235429999999996
http://id.nlm.nih.gov/mesh/D000658,0.08235429999999996,0.08235429999999996,1.0,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994
http://id.nlm.nih.gov/mesh/D001280,0.24009999999999995,0.3429999999999999,0.08235429999999996,1.0,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.11764899999999996,0.3429999999999999,0.3429999999999999,0.16806999999999994,0.11764899999999996,0.24009999999999995,0.3429999999999999,0.48999999999999994,0.16806999999999994,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.48999999999999994,0.3429999999999999,0.11764899999999996,0.16806999999999994,0.3429999999999999,0.16806999999999994,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.7,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.7,0.24009999999999995,0.48999999999999994,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.3429999999999999,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.48999999999999994,0.11764899999999996,0.08235429999999996
http://id.nlm.nih.gov/mesh/D001542,0.16806999999999994,0.24009999999999995,0.16806999999999994,0.24009999999999995,1.0,0.24009999999999995,0.24009999999999995,0.48999999999999994,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.7,0.16806999999999994,0.24009999999999995,0.48999999999999994,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.7,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.48999999999999994,0.16806999999999994,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.16806999999999994,0.16806999999999994
http://id.nlm.nih.gov/mesh/D002110,0.16806999999999994,0.24009999999999995,0.16806999999999994,0.3429999999999999,0.24009999999999995,1.0,0.48999999999999994,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.16806999999999994,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.16806999999999994
http://id.nlm.nih.gov/mesh/D002211,0.16806999999999994,0.24009999999999995,0.08235429999999996,0.3429999999999999,0.24009999999999995,0.48999999999999994,1.0,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.24009999999999995,0.16806999999999994,0.3429999999999999,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.3429999999999999,0.08235429999999996,0.08235429999999996
http://id.nlm.nih.gov/mesh/D002215,0.16806999999999994,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.48999999999999994,0.24009999999999995,0.24009999999999995,1.0,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.48999999999999994,0.16806999999999994,0.24009999999999995,0.48999999999999994,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.48999999999999994,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.48999999999999994,0.24009999999999995,0.48999999999999994,0.16806999999999994,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.16806999999999994,0.16806999999999994
http://id.nlm.nih.gov/mesh/D002220,0.16806999999999994,0.24009999999999995,0.11764899999999996,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.24009999999999995,0.3429999999999999,1.0,0.24009999999999995,0.16806999999999994,0.3429999999999999,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.48999999999999994,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.3429999999999999,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996
http://id.nlm.nih.gov/mesh/D002927,0.3429999999999999,0.48999999999999994,0.08235429999999996,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,1.0,0.11764899999999996,0.3429999999999999,0.3429999999999999,0.16806999999999994,0.11764899999999996,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.16806999999999994,0.48999999999999994,0.7,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.11764899999999996,0.16806999999999994,0.3429999999999999,0.16806999999999994,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.24009999999999995,0.3429999999999999,0.3429999999999999,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.48999999999999994,0.48999999999999994,0.3429999999999999,0.24009999999999995,0.3429999999999999,0.11764899999999996,0.08235429999999996
