node1,http://id.nlm.nih.gov/mesh/D005990,http://id.nlm.nih.gov/mesh/D008034,http://id.nlm.nih.gov/mesh/D009675,http://id.nlm.nih.gov/mesh/D013307,http://id.nlm.nih.gov/mesh/D048271
http://id.nlm.nih.gov/mesh/D005990,1.0,0.3429999999999999,0.3429999999999999,0.3429999999999999,0.3429999999999999
http://id.nlm.nih.gov/mesh/D008034,0.3429999999999999,1.0,0.48999999999999994,0.48999999999999994,0.3429999999999999
http://id.nlm.nih.gov/mesh/D009675,0.3429999999999999,0.48999999999999994,1.0,0.48999999999999994,0.3429999999999999
http://id.nlm.nih.gov/mesh/D013307,0.3429999999999999,0.48999999999999994,0.48999999999999994,1.0,0.3429999999999999
http://id.nlm.nih.gov/mesh/D048271,0.3429999999999999,0.3429999999999999,0.3429999999999999,0.3429999999999999,1.0
