node1,http://id.nlm.nih.gov/mesh/D000596,http://id.nlm.nih.gov/mesh/D000598,http://id.nlm.nih.gov/mesh/D004295,http://id.nlm.nih.gov/mesh/D007980,http://id.nlm.nih.gov/mesh/D010649,http://id.nlm.nih.gov/mesh/D014443,http://id.nlm.nih.gov/mesh/D024322
http://id.nlm.nih.gov/mesh/D000596,1.0,0.48999999999999994,0.16806999999999994,0.11764899999999996,0.24009999999999995,0.24009999999999995,0.3429999999999999
http://id.nlm.nih.gov/mesh/D000598,0.48999999999999994,1.0,0.24009999999999995,0.16806999999999994,0.3429999999999999,0.3429999999999999,0.48999999999999994
http://id.nlm.nih.gov/mesh/D004295,0.16806999999999994,0.24009999999999995,1.0,0.48999999999999994,0.48999999999999994,0.48999999999999994,0.3429999999999999
http://id.nlm.nih.gov/mesh/D007980,0.11764899999999996,0.16806999999999994,0.48999999999999994,1.0,0.3429999999999999,0.3429999999999999,0.24009999999999995
http://id.nlm.nih.gov/mesh/D010649,0.24009999999999995,0.3429999999999999,0.48999999999999994,0.3429999999999999,1.0,0.7,0.48999999999999994
http://id.nlm.nih.gov/mesh/D014443,0.24009999999999995,0.3429999999999999,0.48999999999999994,0.3429999999999999,0.7,1.0,0.48999999999999994
http://id.nlm.nih.gov/mesh/D024322,0.3429999999999999,0.48999999999999994,0.3429999999999999,0.24009999999999995,0.48999999999999994,0.48999999999999994,1.0
