node1,http://id.nlm.nih.gov/mesh/D011206,http://id.nlm.nih.gov/mesh/D020366,http://id.nlm.nih.gov/mesh/D048271
http://id.nlm.nih.gov/mesh/D011206,1.0,0.16806999999999994,0.24009999999999995
http://id.nlm.nih.gov/mesh/D020366,0.16806999999999994,1.0,0.11764899999999996
http://id.nlm.nih.gov/mesh/D048271,0.24009999999999995,0.11764899999999996,1.0
