node1,http://id.nlm.nih.gov/mesh/D004132,http://id.nlm.nih.gov/mesh/D004958,http://id.nlm.nih.gov/mesh/D004964,http://id.nlm.nih.gov/mesh/D004970,http://id.nlm.nih.gov/mesh/D004997,http://id.nlm.nih.gov/mesh/D008726,http://id.nlm.nih.gov/mesh/D011374
http://id.nlm.nih.gov/mesh/D004132,1.0,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.7,0.24009999999999995
http://id.nlm.nih.gov/mesh/D004958,0.24009999999999995,1.0,0.7,0.7,0.48999999999999994,0.24009999999999995,0.48999999999999994
http://id.nlm.nih.gov/mesh/D004964,0.24009999999999995,0.7,1.0,0.7,0.48999999999999994,0.24009999999999995,0.48999999999999994
http://id.nlm.nih.gov/mesh/D004970,0.24009999999999995,0.7,0.7,1.0,0.48999999999999994,0.24009999999999995,0.48999999999999994
http://id.nlm.nih.gov/mesh/D004997,0.16806999999999994,0.48999999999999994,0.48999999999999994,0.48999999999999994,1.0,0.16806999999999994,0.3429999999999999
http://id.nlm.nih.gov/mesh/D008726,0.7,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,1.0,0.24009999999999995
http://id.nlm.nih.gov/mesh/D011374,0.24009999999999995,0.48999999999999994,0.48999999999999994,0.48999999999999994,0.3429999999999999,0.24009999999999995,1.0
